applicant_id,age,income,employment_years,credit_score,loan_amount,loan_term_months,existing_loans_count,marital_status,education_level,loan_purpose,loan_approved
952e37c2-48ee-4e56-908f-4900a8a9cdbb,36,54341,22,443,12931,12,4,Divorced,Master,Personal,1
2f2e01ef-cf7e-486a-a4f8-0e3bebd33d0c,61,25597,3,543,30999,12,4,Married,Bachelor,Personal,0
97cd1d74-6366-48a0-84c0-c3121d1826a6,54,112648,19,718,48982,36,2,Married,High School,Personal,0
9a0c4afe-0642-4c65-97b8-11edd419c790,57,122230,16,816,24894,12,3,Single,Master,Personal,1
4a51c11f-2147-449b-9581-443dfd094892,42,30244,5,361,36160,60,4,Divorced,High School,Personal,0
138611b5-737d-4989-9e7d-16422c57d67c,37,23796,17,837,24917,60,4,Married,Bachelor,Home,0
166eceee-6671-4215-af4f-22d3b17668a0,43,127127,19,616,26939,60,3,Married,Bachelor,Car,1
66d3eabc-3969-4f79-ab22-428451165cf4,56,95589,38,734,36430,60,2,Married,PhD,Personal,0
db41c5bd-c01d-42b0-b712-df813ddfa1b6,29,48528,33,680,19527,60,2,Single,Master,Home,0
d1879ae3-a39a-4463-8b0a-c710922890a4,22,135920,39,335,38876,24,3,Divorced,High School,Personal,1
79712cc7-d393-443b-90d6-5cb8f73a2b19,52,38648,23,841,40671,24,0,Divorced,PhD,Personal,0
3e113390-0a72-49dc-903c-a1429bc09a0a,42,103967,17,531,20675,36,3,Single,High School,Home,1
15436129-7158-4063-ad0e-54abc3491848,63,20535,29,332,32833,48,1,Divorced,Bachelor,Business,0
c0dcb4a6-caa0-4546-956d-a2125d535ddc,33,68469,0,651,6071,60,1,Single,Master,Personal,1
6d0f391e-2add-428c-8625-1948d67b85d7,28,126188,22,554,36401,48,0,Divorced,Master,Car,1
1a72a6c8-7633-4c81-be3f-3722cc883b8a,21,84912,28,349,32944,48,0,Married,High School,Home,0
1daba8ca-6914-47ff-a713-e1806a0a7fb6,37,64493,31,322,36732,60,1,Divorced,High School,Business,0
a7b1f388-3ead-4296-a3ca-db1648f63288,32,92417,1,553,33074,12,3,Married,Master,Business,0
fb358646-3e6b-4354-b7c7-d47f2a7e4e07,24,65785,35,693,44198,36,2,Divorced,Bachelor,Home,0
7810740e-c279-4a8c-8124-13f3ce344194,33,142066,16,572,20852,48,1,Married,PhD,Business,1
78df37c9-ce66-469b-9a37-ab55137c9d43,51,105017,1,549,8355,12,3,Divorced,High School,Business,1
09ddf7a9-4ef9-41d9-b69c-5a17b08de0ec,61,127771,3,536,28527,12,1,Married,Master,Car,1
59697dc4-b3e7-45bf-b0f7-eec5b2266b9a,27,149026,33,531,27042,60,2,Divorced,Master,Personal,1
9398b743-d15a-42c7-b0cb-f634328466b8,43,121377,0,727,38144,36,1,Single,Master,Business,1
95199300-e6c5-4499-b100-b2cf4d42007e,44,134267,22,541,24835,60,1,Divorced,PhD,Car,1
a0249d09-cecd-4356-b554-db29d0c0aa7f,25,86561,5,433,32045,36,2,Married,Master,Car,0
92e3bbb3-7ed7-477f-9e32-18ab1fb05a7e,25,50869,15,370,30507,60,4,Single,PhD,Personal,0
0699588f-34fa-40be-8d42-689615cb47bf,37,85094,1,764,39619,36,1,Single,Master,Home,0
2049b06c-673e-4d71-8ca6-9620fd8c1361,50,120355,11,720,9840,24,1,Married,Bachelor,Home,1
2f62110c-4397-4fd2-899d-b014a4beb644,29,50192,26,609,15458,12,1,Single,PhD,Personal,1
8367c9f4-3c63-4459-ac3b-62de778615bb,26,89157,18,578,41920,12,0,Married,High School,Business,0
f296ce4e-85e5-40de-8786-adff95d8d79c,45,116102,27,518,26166,12,0,Single,Bachelor,Business,1
31bfe08f-5bee-4523-8050-37749308f4ee,39,106483,34,606,41977,36,2,Divorced,Master,Personal,0
c446abb2-61ba-4b5f-92af-32eda6fabff9,36,99941,3,613,10849,12,3,Married,High School,Car,1
92d4eff5-80e4-4968-ad0b-a45d29705ac9,41,77544,6,702,45003,24,0,Single,PhD,Personal,0
4c5c04c5-bc20-40e2-80e8-946ed6740735,22,24403,36,787,19130,24,2,Single,High School,Home,0
e7c0d732-01a8-48a7-8a8a-3ec7f0c366ec,30,56091,24,704,19393,48,0,Married,Master,Car,1
0e37068a-8bff-4094-a68a-f0fa87c3a7c4,36,72510,16,678,23735,12,3,Married,Bachelor,Home,1
25c7845f-b0e4-4f14-a650-6c6ee87f7221,57,108061,13,580,24429,60,0,Married,Bachelor,Home,1
7b23b3c9-fe4b-48f2-8dc1-62809885be80,35,25017,36,626,49346,60,4,Single,High School,Car,0
8fe85108-2e45-4a3b-ad8f-ba82e52045d6,33,59203,1,334,14291,60,3,Single,High School,Personal,1
374a178c-1983-48b3-953e-04f938c9d57a,33,76473,23,369,48310,24,3,Divorced,Master,Home,0
ccd8dfc5-1a91-49f5-a736-71f3b1898f49,52,72123,14,659,32534,48,0,Married,Bachelor,Home,0
9757def4-9cd3-4e91-950b-b6057c033f93,28,68260,32,707,27126,48,0,Divorced,Bachelor,Personal,0
4ebed2ee-d23b-46c5-88dc-5d30c77afc75,63,65938,11,818,39415,24,1,Married,Master,Business,0
6f96593b-dc94-42a8-b121-bf8351fc4042,38,77929,18,683,36437,48,1,Single,Bachelor,Business,0
48556911-9679-4e68-87e7-aae914388f78,56,105265,4,380,49615,60,3,Married,PhD,Personal,0
c9611302-7baa-4c81-8b0f-dd56b7904320,46,113966,0,737,45824,60,1,Divorced,Bachelor,Personal,0
3cfdd0a9-4ae6-4502-9b35-c5639375c8d0,30,124120,8,549,37769,24,1,Divorced,Master,Personal,1
35b647f0-3b8b-451e-bee7-093c5cf55d74,51,57372,38,337,29398,60,1,Single,PhD,Business,0
a99363e2-a8d4-4247-8c27-c7a1fa09e971,53,121728,33,344,21060,36,4,Divorced,Bachelor,Home,1
a4b4212d-618f-4164-8c31-0cc701bea64f,49,73252,28,658,19276,60,1,Divorced,High School,Car,1
5319c16b-f3b3-4faa-967b-58ce95db485e,25,34628,1,436,23488,12,1,Single,Bachelor,Car,0
a680f8ae-8bb2-4a49-8d99-818508910f56,33,143239,18,760,20871,24,4,Divorced,High School,Car,1
09cdb6a7-67af-4815-a4f9-6c1a52326cce,21,130165,27,666,35403,24,0,Single,Bachelor,Car,1
fb323917-b28e-46c8-a5a1-f9f2c54746eb,43,32501,34,604,11155,48,3,Single,Master,Personal,1
4e6912df-b3bd-4aab-837e-a0314beee79c,60,138165,39,528,13649,48,2,Divorced,Master,Business,1
12c765db-a8b4-497c-b513-e7e313094fc4,23,50131,21,482,12491,48,0,Single,High School,Home,1
34d48cd8-a4bd-4c61-bed0-0b3e68566516,23,109102,3,766,9786,12,4,Married,PhD,Personal,1
03e1406e-a38a-4161-ad29-ed6032dc1d7c,27,109360,7,503,20945,60,4,Single,Bachelor,Business,1
f7fc7b42-ebf3-4ca7-b8b7-9e23a268c4c8,56,139346,0,367,13732,24,3,Divorced,PhD,Car,1
a364ce06-4b88-4195-b30b-ed5bf19c0d01,55,88348,35,849,16355,60,1,Married,Bachelor,Car,1
8a7ea284-bd12-4f66-ab5c-fb12ac9d260f,35,118348,6,604,23204,48,2,Married,PhD,Car,1
0596a2e5-3e56-43fa-aaf3-5fdb294f9050,60,112862,24,394,41210,24,2,Married,High School,Personal,0
94297663-6374-41b3-937b-5f0df7fea950,23,135321,28,545,45888,48,2,Married,PhD,Personal,1
1e376bf5-1201-49ce-9f0e-e9e83ffa8c2e,49,148411,0,378,18357,12,0,Single,PhD,Business,1
6172435b-804c-4271-8df1-1c9bbc684424,50,29402,17,732,34715,24,4,Single,High School,Home,0
cd6b576a-63ad-4d0d-9001-16e327a31428,59,111861,3,579,30658,48,2,Single,High School,Personal,1
6bb5bab8-01e3-4c55-bf80-c5b781332b06,38,75956,19,668,21759,48,2,Divorced,Master,Car,1
7357b23b-fb07-4029-a8ae-71c5dd5c67a0,31,146121,7,578,42923,48,1,Divorced,PhD,Home,1
16fd9c68-856e-4f22-a791-3851c872ca91,63,71920,26,650,14728,12,0,Married,Bachelor,Home,1
384598c7-6c68-45ea-a3a8-867ec764bafb,58,127089,38,525,28385,60,4,Divorced,PhD,Business,1
df47b072-88e8-4c8a-9cb5-18fe0344aae7,60,46000,34,705,29962,60,3,Single,Master,Business,0
7404bc3e-e561-4bec-bdfb-daa59e26b161,21,109795,24,745,45529,60,1,Single,Master,Home,0
2839e1d4-221c-4f1d-bec6-fb68d26f6e22,49,132885,13,622,16934,12,1,Single,PhD,Home,1
08349b49-3433-44d9-8e1c-6323c6ac1e50,30,87462,39,372,24683,60,1,Single,High School,Business,1
badd1fb7-82f6-46df-8b2d-86632059f4ce,48,86392,30,817,40644,60,2,Single,High School,Personal,0
dd01c39d-d637-4dd1-8252-c4af881982d7,51,25988,4,620,44984,12,3,Married,Master,Home,0
29c1db45-27ee-41f3-a0e1-4f331f3048e7,39,94279,16,321,10043,24,0,Single,PhD,Home,1
dc673459-ba51-46f9-8613-8f9b78d2f229,23,76999,9,478,39590,48,4,Single,Bachelor,Home,0
5c47879e-3e21-4436-a48c-65b922298fe9,56,89674,15,408,7992,48,0,Single,High School,Car,1
884b7b51-4043-4d40-a291-ca96e5308836,63,129384,3,671,9397,12,1,Married,Bachelor,Car,1
7c2b5cf3-cecc-4d56-a073-3edd61acf55c,35,101618,4,755,34621,60,3,Single,High School,Personal,1
3434b779-1989-4caf-8e4f-720ce31480b3,53,73426,19,528,18011,36,0,Divorced,PhD,Business,1
60ca7fac-b757-4e5b-a899-5f886b452106,61,78824,5,830,32274,60,0,Married,PhD,Personal,0
070414f1-e85e-4010-911a-17ca9d511643,63,133174,10,663,6088,36,1,Married,High School,Personal,1
1b68e933-608e-49f0-86d1-31e678d56f14,46,118910,16,724,39260,48,1,Single,PhD,Personal,1
699e8519-8b64-4839-90ae-661641abd9de,36,94399,2,515,48379,12,0,Single,PhD,Car,0
d55f2487-0c01-4df7-adef-78254b1f659a,56,80659,15,347,10596,60,0,Single,Bachelor,Business,1
aaedf193-9bea-4fb0-9218-9be277c7561b,53,57790,35,764,22737,12,2,Married,PhD,Business,0
a80ac011-2bcc-493d-8c12-e14712a24c8c,40,134704,25,572,23440,60,3,Married,Master,Personal,1
48fe8d0c-f3db-4d8e-a38f-519dc518bb54,33,115343,23,329,19497,60,1,Divorced,Master,Personal,1
8974c671-90de-43a6-81a1-3d26dde79fa4,53,42118,33,489,6427,60,4,Single,Master,Home,1
26b7321e-e0bd-4300-ba75-976bc49f140b,25,72025,19,451,20070,36,4,Single,Master,Business,1
4b40c757-5d87-48e0-9e70-30c993693a20,57,142453,16,675,5642,12,1,Single,Master,Car,1
129b4549-18dd-468a-b41f-c517a5fbeea4,34,79938,19,554,19976,48,3,Married,Bachelor,Car,1
6f551422-2da9-477e-9090-7ce5219c4682,47,25149,15,333,26307,24,4,Married,High School,Personal,0
784b1e4a-39d7-4ba9-a9fa-a5b57b498391,43,58079,3,486,42728,36,2,Married,High School,Business,0
74315735-bde2-476c-87f1-dd7e14c95b3c,34,22484,17,748,30223,48,1,Married,High School,Car,0
703243f7-7ccf-48cb-ac6d-ac9186e0f9fd,60,75474,35,385,22297,12,4,Married,Master,Home,1
633ea76d-485e-4b1f-aa58-b000b1eb6032,24,110727,34,417,8869,24,4,Divorced,Master,Home,1
c3e5a8be-5de1-4950-8daa-04efdc79df29,59,133316,29,357,44008,24,1,Married,PhD,Home,0
05441871-f363-45b3-b389-f7de23b66fa0,39,68601,17,317,35613,12,3,Married,High School,Personal,0
69a401fc-0fde-4afb-80cb-2e66750f8188,24,141465,20,439,21208,36,1,Divorced,PhD,Business,1
9876495f-4053-424b-be3c-4230056277b6,50,137893,31,757,14097,60,0,Married,Bachelor,Car,1
c77cfeb1-0b8b-4da4-9d84-bfd21e72d670,39,63809,4,511,38760,60,4,Divorced,Bachelor,Business,0
1fc68f98-b6eb-4ebb-8a0e-a273ad3623d7,51,40791,22,785,9591,60,0,Single,Master,Car,1
66334892-e405-40a5-921d-0f5d3b6477b3,51,89343,29,419,48330,48,3,Divorced,PhD,Personal,0
812b3745-088a-4a22-8882-87ffd9ba4829,29,46648,26,302,14424,12,0,Single,High School,Business,1
ef342ee2-6fa5-4a97-b4e2-eb5eb8ff09b2,33,51090,14,528,39094,36,3,Divorced,High School,Car,0
460ff97d-cb34-4e99-b90a-daf2a7bb56d2,34,110636,13,528,32939,12,1,Single,High School,Business,1
415480d4-4b88-4491-9dc7-655372bfca46,30,116485,20,642,35049,24,2,Divorced,PhD,Home,1
37c13fef-9eb8-45da-8c62-268300dfde9b,51,121477,33,440,34697,48,2,Single,Master,Business,1
2c857cf7-af0b-4648-9465-9d64e50fd5c6,57,37857,25,356,41780,36,1,Married,High School,Personal,0
c1a2a6c7-7899-494e-9221-42f5f2e346d3,43,145305,24,515,17114,24,4,Divorced,Master,Car,1
c6acce61-698c-4541-bfac-a325be8d1bdf,47,82327,30,413,40488,60,3,Married,High School,Car,0
5bbb7d4c-4886-43c1-9d37-a98f95d15943,26,132516,5,593,37251,60,0,Divorced,Master,Business,1
c1af529d-6d7a-408e-ab4d-1e1395bb3d94,46,113386,3,327,31687,60,2,Married,PhD,Personal,1
e8c0c2b9-5e61-4cc2-91ac-69127cf69c38,22,138026,23,837,23174,12,0,Single,Master,Business,1
eca53837-e00a-44f2-9c27-add38a057427,33,62967,30,620,23038,24,0,Single,High School,Personal,0
4013e5fa-e061-4a47-8380-fc469416d782,39,73709,18,812,43305,36,0,Single,Bachelor,Personal,0
804acc54-f6cd-4587-8dab-b72bf24626ae,21,87948,10,331,27206,24,4,Married,Bachelor,Car,1
331837cb-cf53-4f81-be44-cc036a971d95,60,68861,28,710,27427,36,2,Divorced,Bachelor,Home,0
3053481a-f19c-485a-befe-a874812617e8,52,136839,4,696,36951,48,0,Married,Bachelor,Business,1
866d1fcc-a1cb-4b81-9ef6-b19e0b445af3,42,88718,17,316,10197,48,0,Divorced,Master,Car,1
e0120151-5a1b-447c-8ce7-5165a3b37a85,49,143307,2,351,38837,36,2,Single,Bachelor,Business,1
5b276624-03f4-4e69-a92d-41f22db1b17b,22,142850,39,669,43819,24,0,Divorced,PhD,Home,1
ef333b17-4285-4a67-91a3-786745de3aa4,60,40948,10,463,24056,36,3,Single,Master,Car,0
cd1519b1-dd7c-464f-995e-4c7e9ebc17e4,58,53782,20,602,45463,36,2,Single,PhD,Personal,0
622726ec-563b-4d47-bac6-e63893379fde,31,70756,29,749,11394,60,0,Married,PhD,Personal,1
811e4144-4c29-43d3-a7ce-6dda4f8fbb70,37,102789,18,843,35149,36,4,Married,Master,Car,1
1d333093-d714-4f26-ae9d-f689a277ad31,63,125217,24,801,42319,60,3,Single,Bachelor,Car,1
9ce8dde0-edd0-4c2f-9a8d-faaf916a83f7,28,121031,34,650,22324,60,1,Single,PhD,Personal,1
2cc251c5-d2cf-409c-933e-ab40090a49bc,42,88388,11,678,26753,36,4,Divorced,High School,Personal,1
94da3133-7348-4316-b6c4-52efc815d18e,24,127381,25,738,11115,12,1,Single,Bachelor,Business,1
5540e3e6-198b-4e38-b854-777a32d05ddf,31,104528,4,500,45495,24,1,Divorced,Master,Car,0
9b136780-0a83-42c6-8cef-ebf22958c53f,28,86809,18,406,40425,36,0,Married,Bachelor,Car,0
8cc94d10-5b74-4beb-a39d-b594c2a79718,29,27649,26,804,31579,48,3,Single,Master,Car,0
a614f0dd-0e4c-4f52-82d8-e1d45d5e3fea,46,49002,37,683,12127,36,0,Married,PhD,Car,1
74ac8c36-efd8-4770-b559-f4523bdf594a,22,54723,28,595,48714,36,4,Divorced,High School,Car,0
a1b6b870-220e-421f-92d8-00669cbadcf7,36,94314,11,327,33059,48,1,Divorced,High School,Personal,0
46f6bdf2-5dbb-490e-a858-f0dda8fa748d,51,110312,18,636,49445,60,0,Single,High School,Business,0
bdb9c5c7-9cad-4e89-adfa-56c59c35945e,26,90085,8,586,19620,60,4,Single,Master,Personal,1
56cb3f47-a164-4833-8100-1e78d7d14d82,41,101399,17,642,46620,12,4,Single,High School,Home,0
9b4759b8-8a0a-4c6f-9efd-6f31d96c1e74,46,31809,28,330,43697,36,1,Divorced,High School,Home,0
82a67609-14f4-4f64-86bb-61f80452b79f,39,78169,2,786,28002,36,0,Married,Bachelor,Personal,1
e7409228-5a4e-4e4e-8a8c-9965b84c6ff3,48,28302,22,550,7943,24,3,Single,Bachelor,Home,1
42a63390-5abd-4065-af66-3357db0479f8,28,28100,29,662,38073,60,4,Married,PhD,Personal,0
ca531f8e-ec25-4e94-84b9-f4d158b18524,34,88447,23,406,7941,36,0,Single,Master,Car,1
f9e39ae2-3b8c-4693-a3ed-18d86dcd665d,44,97627,36,805,19850,24,3,Married,PhD,Personal,1
c202d3aa-2a5b-4f5e-afe5-63298bf32561,64,94635,36,741,21832,12,1,Divorced,Bachelor,Personal,1
b341993d-1751-4205-9b95-e3b1820d48db,57,75020,3,416,20126,24,3,Single,Master,Business,1
0af7eac2-1d28-437d-ac80-2cff0be24136,46,25663,27,544,34444,60,1,Divorced,High School,Home,0
b1d015ce-9bb5-4fef-9ed4-315030a10e74,51,115440,15,378,28832,60,4,Divorced,Bachelor,Personal,1
8b29eee8-2ef3-49a9-be8c-96665f77a310,52,113827,12,785,40562,12,2,Married,Bachelor,Business,1
3aa86167-e058-427d-a6bf-5c5db95e5a6b,61,64649,7,322,19912,36,2,Married,Bachelor,Car,1
6dbea8db-ea05-4c7e-bfb4-f22afae07f63,22,67136,24,496,22614,24,4,Divorced,Master,Car,1
1c52529a-4ab5-4454-9d7e-16cd6c3dcb5b,45,135242,1,660,37550,36,3,Single,PhD,Business,1
3d606197-8068-45de-a4de-ab63372d9696,64,144783,29,726,32351,36,2,Married,PhD,Car,1
573093a6-9f4d-458d-99ed-74aa209a3492,22,126602,39,516,10498,36,1,Divorced,PhD,Home,1
807c154c-0543-4689-a210-2a240b912c17,62,56104,2,495,20982,48,4,Divorced,High School,Business,0
20e333a3-f830-4ee4-b637-adb069b07f34,21,59137,22,742,44185,12,0,Divorced,PhD,Home,0
bb94db2e-9873-44c1-96b1-376ed6a1719b,56,22534,28,758,11424,36,2,Single,Master,Personal,0
2309b688-bd88-4bc6-8a37-49dddf935f7b,32,87762,29,758,8068,12,3,Married,Master,Home,1
1bcf2b23-2ab2-4b44-9b46-e3eeeda29d99,29,72445,10,783,24811,36,4,Married,PhD,Car,1
d9870f47-f53a-4d80-a26b-1ad1355443aa,56,29585,20,443,10053,24,2,Divorced,Bachelor,Home,0
169acd2e-2477-44f6-8399-cc372b32d1ac,61,112796,26,613,14352,24,2,Single,Master,Home,1
61faab13-6e9f-4d1a-b9af-cf9fcbb218f3,48,112947,23,556,6192,12,4,Divorced,High School,Personal,1
444b9fb3-0a71-4c61-908c-2443a8e23fee,58,118470,30,773,29414,36,0,Married,Master,Personal,1
df8a3303-283c-4b51-a216-c5cff0e4ba46,53,96438,29,798,28829,12,4,Single,Bachelor,Car,1
8095761a-e408-4ff3-93a4-04f7b3c2cde4,62,56392,0,518,42093,12,0,Divorced,Bachelor,Business,0
b51566a3-e4a9-4fe6-9a8e-6d4442020ea2,42,104267,0,830,39285,48,4,Married,High School,Car,1
4290a4c0-f1eb-4c60-a850-3f6b0f098f67,45,103324,7,657,39792,36,1,Married,Master,Home,0
50200abe-efcf-412a-a6ff-6b81be5381a4,38,140866,33,536,22683,48,1,Married,Master,Car,1
797f555f-99e8-4d40-9c33-567235f241b2,26,51126,15,574,25476,36,4,Single,PhD,Business,0
1a33acad-7205-44c4-b00b-0ed119ddeb1a,38,62485,26,516,28416,60,0,Single,Master,Personal,0
7994ce0c-4daa-4c42-8c46-c8a98ca2231e,36,130905,3,696,8723,60,2,Married,Master,Personal,1
e606b1be-76b0-473d-8f74-b9716d7d5d68,35,131407,18,373,19537,48,4,Married,Master,Home,1
ecd32d48-ee0e-42c3-95fd-2068015c596a,28,65798,28,627,34563,60,2,Single,PhD,Car,0
6cd1b9cb-0cd5-48aa-87fd-b7eb85d22665,33,88310,2,707,36295,48,4,Divorced,PhD,Car,0
87c0d27c-7ebe-4102-b7fc-0f560aaa0eaf,63,29017,10,447,15911,60,3,Divorced,Master,Personal,0
cd0d2b63-7d57-4b82-a103-c7c838fe2b6b,27,45700,7,385,24588,48,0,Divorced,PhD,Personal,0
867afee6-e506-4a18-8225-73df882d3e04,37,110680,38,820,15359,60,3,Married,High School,Car,1
4bcdfae8-ee69-4fa3-92b4-31b046f8f32d,52,115446,32,802,40627,12,3,Married,High School,Car,1
a7192ef8-6f70-4ab8-8968-e20a8fdfb075,42,128454,7,531,47140,12,0,Single,Master,Personal,0
5da5699e-e98c-4db4-9c48-bc59ea7b5007,33,56507,24,797,10408,12,4,Married,Master,Personal,1
122bedec-32a8-4a50-812f-d02bcd751b3c,43,67679,23,722,26859,36,0,Divorced,Master,Car,0
fcc2db8a-b885-4e97-851d-e5c4ff75d532,49,112221,25,766,34708,24,0,Married,Bachelor,Business,1
deeeeaf5-0166-49f6-8a4f-2d9c242a62dd,42,109938,25,546,28345,48,1,Divorced,PhD,Car,1
3718be7b-7a09-41c9-8d26-5c835e13712b,21,57232,16,669,24914,24,1,Single,Bachelor,Car,0
6f17c91a-c992-4d31-8a2c-3305474c3413,49,115599,26,812,32035,12,2,Single,PhD,Car,1
ec81276c-1d88-4c0e-9f0a-6773b40ae03f,25,109661,28,404,37728,48,0,Single,Master,Personal,0
c483e51a-8d75-4743-b5c3-4545fe8241bd,55,130685,38,533,20633,48,3,Single,Bachelor,Business,1
f547337f-434e-479d-8d9c-52f4b98b334e,30,44020,8,757,14793,36,3,Single,PhD,Home,1
fb890706-2dc1-4a45-a32f-f52bc5d9f278,39,117239,13,556,25909,24,1,Married,PhD,Personal,1
41205c3a-7637-4215-b35e-6eef9214311f,57,77172,4,774,37912,24,0,Divorced,Master,Business,0
ace46d44-a734-4d29-9caa-1bf9b6165c31,27,117305,29,471,7208,60,4,Divorced,Master,Home,1
23d13a5b-20d4-4087-8db6-0711372d8909,55,33746,27,572,13480,48,1,Divorced,Master,Home,0
3cd028ee-f3cc-4a05-a9d5-7ffdb0831a3d,33,141976,36,493,10471,12,1,Married,Master,Business,1
00be564c-2027-4239-bb47-72e1bd190fd7,30,83537,7,411,25563,60,3,Divorced,Master,Personal,1
b19f0316-b0ab-4376-a12e-cc8dd3b2b1de,22,24094,14,322,36645,60,4,Divorced,PhD,Car,0
7fbe2496-d8fe-48f0-8c79-7e753d2deee0,26,88466,27,614,5533,48,4,Married,PhD,Business,1
66a75e2b-489f-4805-9410-2a6f5de6eea7,28,119067,35,501,11268,60,3,Divorced,PhD,Car,1
a10a6574-0e2b-4916-8ee4-cfd89703c1c5,56,50755,32,800,37948,48,3,Married,Master,Personal,0
8556f270-d400-493b-a5bd-65f1ba2a4b1a,45,115641,5,324,8032,48,3,Divorced,Bachelor,Personal,1
3895c432-69a0-4235-8f57-ceb6a8fc988b,64,31552,11,807,33140,60,4,Single,High School,Personal,0
c6846d2c-ccc9-42eb-b1a0-54a137e12ac6,60,121754,6,665,48850,12,4,Single,Master,Home,0
a072bed0-2ac5-48d2-ac57-bb9e850063fc,27,79491,27,830,17657,60,1,Married,Bachelor,Personal,1
5c7b5ba0-79d4-480e-9679-d26c3b3e2133,43,39779,6,345,38697,24,2,Married,Bachelor,Home,0
f0fdc78b-2ac6-4bc9-afd5-5f99760cf3ed,39,49000,0,334,12963,48,1,Married,Master,Home,1
4338735e-f223-4a58-b610-d4b0562e3db5,42,105639,23,501,9514,12,0,Married,PhD,Car,1
bf48589d-495c-4958-bc6e-38fbfd8fa722,33,73953,18,834,44688,36,2,Single,Bachelor,Home,0
7ea06f39-2385-46ce-a8bf-ea66c1d90473,41,77564,31,664,35058,36,4,Single,Master,Home,0
8c4b794e-fc92-41ec-b7cc-dbadf279f083,21,34102,29,769,33092,60,1,Single,PhD,Personal,0
3cbc191e-16ae-4cda-a4b2-94f2c366338e,39,21861,0,599,45152,36,4,Married,Bachelor,Home,0
70d04229-2ef5-40b9-96f0-c930c93a638f,53,63574,31,715,40924,24,2,Single,PhD,Personal,0
901e4bc7-4064-4d24-a578-9ceda957a903,24,52682,19,645,40608,60,4,Single,PhD,Personal,0
646b679f-b90c-48f6-b045-e2faf009922e,62,98819,20,648,37232,60,1,Married,Bachelor,Home,0
ec6347a3-7120-431e-b069-1463c2177453,23,111133,18,489,12504,12,2,Married,Master,Car,1
5832e84d-fa58-4fd4-a83c-ba6ceb01fb71,47,134797,29,702,36656,48,1,Divorced,High School,Home,1
9acbb5ab-ac82-41d7-af41-f243f47cbf66,61,97972,27,648,27022,60,1,Single,Master,Car,1
813716ad-3fdd-4d52-a576-fadbc52b9ba0,55,141237,31,672,8898,60,4,Married,High School,Car,1
c7591456-346a-4d36-96cb-29848df8c706,48,113960,29,804,39247,60,2,Single,Bachelor,Car,1
d9761c2e-c42c-42d2-805f-5bc693f1599c,26,85185,22,590,12651,12,4,Single,High School,Business,1
a5aedc4f-ed82-482e-965a-a934f1089d5d,26,94426,26,410,22360,60,2,Single,Master,Business,1
8e46d8e8-84ac-4434-bc58-be9fef306fdb,64,68120,36,802,30536,48,0,Single,PhD,Home,0
221ae483-beb3-4266-83a2-2f8383f3082c,43,58297,25,600,8427,48,0,Married,Master,Personal,1
1fcf414a-95e2-4dac-b9a5-aea91367568d,53,134147,2,312,34543,60,2,Divorced,Bachelor,Home,1
221d221f-87e9-4444-977c-d502382d638c,36,28299,30,822,33475,12,4,Single,PhD,Personal,0
86da2e9a-6a78-46ec-955e-911751ee6260,44,61348,1,401,21464,36,3,Divorced,High School,Business,0
df5de56d-607a-47c5-b60a-bd5fbd9fde3c,25,61384,9,496,12289,60,2,Single,Master,Personal,1
6568eb12-69d1-499f-86c1-7e694e8ba6c7,61,137182,37,690,9665,60,1,Divorced,Bachelor,Car,1
d8a2f236-44ca-46da-9209-823f7512188a,62,96693,18,354,47616,24,0,Married,High School,Car,0
54a71c4b-1609-4ac5-83b1-4ba36283b5c5,33,115299,30,482,32125,12,2,Single,Bachelor,Home,1
0d05dc7b-10cb-49d7-a0fd-1eaa72445578,32,52687,28,318,38839,48,2,Single,Master,Car,0
062168a1-81ff-42ea-97aa-94951403d2d8,25,84577,24,662,20268,12,2,Divorced,Bachelor,Car,1
5b561eed-bea4-4198-a39a-8b26fed5836c,57,80047,31,772,15904,12,1,Married,PhD,Home,1
724f229c-90b8-4e8a-b709-79c750c0d300,51,30191,16,308,14016,60,4,Single,Bachelor,Home,0
015f88aa-5cac-42b7-8c2a-61efab0db322,48,76884,22,324,8084,24,3,Divorced,Master,Personal,1
13352e75-e4d8-433d-954e-4765af6858ca,48,74911,17,605,8851,60,1,Married,Master,Home,1
3d226181-c64d-4fc7-8d2b-67347d0e0440,50,97303,10,733,44135,12,3,Married,PhD,Home,0
fb19848f-8797-4043-ad23-63a62cc36eef,38,103447,19,721,25706,60,0,Divorced,Bachelor,Home,1
8a278332-2003-4943-ba17-e57bf1fbfed5,64,114165,12,356,5987,12,3,Married,PhD,Business,1
52e8e5f2-319c-4277-97af-bb28ad6a222d,47,120330,23,833,10483,48,3,Single,High School,Home,1
9ebc4444-79d1-4626-957d-4a1b8fa0ee0d,55,112480,19,847,46150,60,0,Married,High School,Home,0
7a4e8067-6caa-43f0-a249-8518d2f7f849,46,63726,27,478,29567,60,1,Married,Master,Personal,0
da31878c-faf3-4cc8-87be-86c38b50c1b6,59,54623,34,367,44613,48,1,Single,Bachelor,Personal,0
dd7e3b4c-8109-448d-b16c-7afb7ea30250,38,133367,20,795,29435,60,0,Single,Master,Home,1
744cb898-5895-4436-8efc-8a126d06599e,53,133219,5,300,6023,12,1,Married,High School,Home,1
